time,mono_ms,cat_name,state,lick,bout,water
2026-01-11 18:59:07.003,352043392,unknown,0,0,2,1.06431
2026-01-11 18:59:12.379,352048768,unknown,1,0,2,1.06592
2026-01-11 18:59:13.659,352050048,unknown,0,0,2,1.07027
2026-01-11 18:59:17.755,352054144,unknown,1,0,2,1.06866
2026-01-11 18:59:19.163,352055552,unknown,0,0,2,1.07083
2026-01-11 18:59:22.491,352058880,unknown,0,0,2,1.0664
2026-01-11 18:59:23.515,352059904,Handsome,0,0,0,1.09291
2026-01-11 19:41:56.091,354612480,unknown,1,0,2,1.0913
2026-01-11 19:41:56.219,354612608,unknown,0,1,2,1.08558
2026-01-11 19:41:57.243,354613632,unknown,0,0,2,1.08679
2026-01-11 20:13:51.867,356528256,unknown,1,0,2,1.08751
2026-01-11 20:13:51.995,356528384,unknown,0,1,2,1.09299
2026-01-11 20:13:53.019,356529408,unknown,0,0,2,1.09089
2026-01-11 23:34:09.531,368545920,unknown,1,0,2,1.09162
2026-01-11 23:34:09.659,368546048,unknown,0,1,2,1.07116
2026-01-11 23:34:10.683,368547072,unknown,0,0,2,1.06552
2026-01-12 00:15:32.091,371028480,unknown,1,0,2,1.06632
2026-01-12 00:15:32.219,371028608,unknown,0,1,2,1.06664
2026-01-12 00:15:33.243,371029632,unknown,0,0,2,1.0639
2026-01-12 01:41:01.563,376157952,unknown,1,0,2,1.06705
2026-01-12 01:41:01.691,376158080,unknown,0,1,2,1.07244
2026-01-12 01:41:02.715,376159104,unknown,0,0,2,1.0656
2026-01-12 03:58:41.787,384418176,unknown,1,0,2,1.06543
2026-01-12 03:58:41.915,384418304,unknown,0,1,2,1.07293
2026-01-12 03:58:42.939,384419328,unknown,0,0,2,1.0685
2026-01-12 04:09:59.163,385095552,unknown,1,0,2,1.07543
2026-01-12 04:09:59.291,385095680,unknown,0,1,2,1.07019
2026-01-12 04:10:00.315,385096704,unknown,0,0,2,1.07285
2026-01-12 04:21:41.883,385798272,unknown,1,0,2,1.07067
2026-01-12 04:21:42.011,385798400,unknown,0,1,2,1.07438
2026-01-12 04:21:43.035,385799424,unknown,0,0,2,1.07285
2026-01-12 06:03:43.227,391919616,unknown,1,0,2,1.06044
2026-01-12 06:03:43.355,391919744,unknown,0,1,2,1.07003
2026-01-12 06:03:44.251,391920640,unknown,0,0,2,1.06479
2026-01-12 06:34:37.947,393774336,unknown,1,0,2,1.06608
2026-01-12 06:34:38.075,393774464,unknown,0,1,2,1.07099
2026-01-12 06:34:39.099,393775488,unknown,0,0,2,1.06777
2026-01-12 10:04:48.123,406384512,unknown,1,0,2,1.07478
2026-01-12 10:04:48.251,406384640,unknown,0,1,2,1.06519
2026-01-12 10:04:49.275,406385664,unknown,0,0,2,1.07398
2026-01-12 10:33:44.187,408120576,unknown,1,0,2,1.06552
2026-01-12 10:33:44.315,408120704,unknown,0,1,2,1.06705
2026-01-12 10:33:45.339,408121728,unknown,0,0,2,1.06938
2026-01-12 10:56:15.483,409471872,unknown,1,0,2,1.07003
2026-01-12 10:56:15.611,409472000,unknown,0,1,2,1.07164
2026-01-12 10:56:16.635,409473024,unknown,0,0,2,1.06632
2026-01-12 12:10:29.115,413925504,unknown,1,0,2,1.07148
2026-01-12 12:10:29.371,413925760,unknown,0,0,2,1.06608
2026-01-12 12:18:28.347,414404736,unknown,1,0,2,1.06664
2026-01-12 12:18:28.475,414404864,unknown,0,1,2,1.07349
2026-01-12 12:18:29.499,414405888,unknown,0,0,2,1.07285
2026-01-12 12:26:19.131,414875520,unknown,1,0,2,1.06407
2026-01-12 12:26:19.259,414875648,unknown,0,1,2,1.06745
2026-01-12 12:26:20.283,414876672,unknown,0,0,2,1.07132
2026-01-12 12:33:07.323,415283712,unknown,1,0,2,1.07381
2026-01-12 12:33:07.451,415283840,unknown,0,1,2,1.07623
2026-01-12 12:33:08.475,415284864,unknown,0,0,2,1.07712
2026-01-12 12:53:52.251,416528640,unknown,1,0,2,1.06552
2026-01-12 12:53:52.379,416528768,unknown,0,1,2,1.06874
2026-01-12 12:53:53.403,416529792,unknown,0,0,2,1.06713
2026-01-12 13:37:20.379,419136768,unknown,1,0,2,1.06898
2026-01-12 13:37:20.507,419136896,unknown,0,1,2,1.07526
2026-01-12 13:37:21.531,419137920,unknown,0,0,2,1.0685
2026-01-12 14:39:40.155,422876544,unknown,1,0,2,1.07567
2026-01-12 14:39:40.283,422876672,unknown,0,1,2,1.07317
2026-01-12 14:39:41.307,422877696,unknown,0,0,2,1.07107
2026-01-12 14:46:09.147,423265536,unknown,1,0,2,1.06777
2026-01-12 14:46:09.275,423265664,unknown,0,1,2,1.06874
2026-01-12 14:46:10.299,423266688,unknown,0,0,2,1.06165
2026-01-12 15:02:49.467,424265856,unknown,1,0,2,1.06946
2026-01-12 15:02:49.723,424266112,unknown,0,0,2,1.06004
2026-01-12 15:11:59.739,424816128,unknown,1,0,2,1.07269
2026-01-12 15:11:59.867,424816256,unknown,0,1,2,1.06568
2026-01-12 15:12:00.891,424817280,unknown,0,0,2,1.06987
2026-01-12 15:25:54.939,425651328,unknown,1,0,2,1.07172
2026-01-12 15:25:55.067,425651456,unknown,0,1,2,1.06374
2026-01-12 15:25:56.091,425652480,unknown,0,0,2,1.06697
