time,mono_ms,cat_name,state,lick,bout,water
2026-02-04 21:50:50.082,378491520,unknown,1,0,4,1.01617
2026-02-04 21:50:50.338,378491776,unknown,0,0,4,1.00842
2026-02-04 21:50:50.466,378491904,unknown,1,0,4,1.00166
2026-02-04 21:50:50.594,378492032,unknown,0,1,4,1.01269
2026-02-04 21:50:50.722,378492160,unknown,1,1,4,0.99948
2026-02-04 21:50:50.978,378492416,unknown,0,1,4,1.01116
2026-02-04 21:50:51.362,378492800,unknown,1,1,4,1.01915
2026-02-04 21:50:51.490,378492928,unknown,0,2,4,1.02238
2026-02-04 21:50:52.514,378493952,unknown,0,0,4,1.01189
2026-02-04 21:50:54.434,378495872,unknown,1,0,4,1.01608
2026-02-04 21:50:54.946,378496384,unknown,0,0,4,1.02012
2026-02-04 21:50:55.074,378496512,unknown,1,0,4,1.01447
2026-02-04 21:50:55.202,378496640,unknown,0,1,4,1.01447
2026-02-04 21:50:56.226,378497664,unknown,0,0,4,1.02036
2026-02-04 21:50:58.530,378499968,unknown,1,0,4,1.0135
2026-02-04 21:50:58.914,378500352,unknown,0,0,4,1.00158
2026-02-04 21:50:59.042,378500480,unknown,1,0,4,1.00319
2026-02-04 21:50:59.170,378500608,unknown,0,1,4,0.992874
2026-02-04 21:50:59.298,378500736,unknown,1,1,4,1.0152
2026-02-04 21:50:59.554,378500992,unknown,0,1,4,1.00859
2026-02-04 21:50:59.682,378501120,unknown,1,1,4,1.01432
2026-02-04 21:50:59.810,378501248,unknown,0,2,4,1.00593
2026-02-04 21:51:00.834,378502272,unknown,0,0,4,1.01391
2026-02-04 22:15:38.210,379979648,unknown,1,0,4,1.00472
2026-02-04 22:15:38.338,379979776,unknown,0,1,4,0.992713
2026-02-04 22:15:39.362,379980800,unknown,0,0,4,1.0218
2026-02-05 00:06:45.986,386647424,unknown,1,0,4,0.99803
2026-02-05 00:06:46.242,386647680,unknown,0,0,4,1.00029
2026-02-05 00:23:07.874,387629312,unknown,1,0,4,1.01656
2026-02-05 00:23:08.002,387629440,unknown,0,1,4,1.00303
2026-02-05 00:23:09.026,387630464,unknown,0,0,4,0.993438
2026-02-05 01:23:31.298,391252736,unknown,1,0,4,1.01471
2026-02-05 01:23:31.426,391252864,unknown,0,1,4,1.016
2026-02-05 01:23:32.450,391253888,unknown,0,0,4,0.993438
2026-02-05 01:55:48.194,393189632,unknown,1,0,4,0.991343
2026-02-05 01:55:48.322,393189760,unknown,0,1,4,1.01447
2026-02-05 01:55:49.218,393190656,unknown,0,0,4,0.988282
2026-02-05 05:13:14.210,405035648,unknown,1,0,4,0.992471
2026-02-05 05:13:14.338,405035776,unknown,0,1,4,1.00843
2026-02-05 05:13:15.362,405036800,unknown,0,0,4,0.99513
2026-02-05 08:28:53.090,416774528,unknown,1,0,4,1.00294
2026-02-05 08:28:53.218,416774656,unknown,0,1,4,0.996822
2026-02-05 08:28:54.242,416775680,unknown,0,0,4,0.998196
2026-02-05 09:35:37.826,420779264,unknown,1,0,4,0.993196
2026-02-05 09:35:38.082,420779520,unknown,0,0,4,0.995372
