time,cat_name,state,lick,bout,water
2025-12-24 20:23:23.600,unknown,0,0,0,1.48006
2025-12-24 20:23:27.456,unknown,1,0,0,1.48384
2025-12-24 20:23:28.608,unknown,0,0,0,1.48545
2025-12-24 20:23:34.632,unknown,1,0,0,1.48417
2025-12-24 20:23:34.592,unknown,0,0,0,1.4807
2025-12-24 20:23:38.696,unknown,1,0,0,1.48594
2025-12-24 20:23:39.720,unknown,0,0,0,1.48594
2025-12-24 20:23:44.760,unknown,1,0,0,1.48642
2025-12-24 20:23:45.704,unknown,0,0,0,1.48529
2025-12-25 08:21:46.368,unknown,1,0,0,1.46604
2025-12-25 08:21:47.592,unknown,0,1,0,1.46684
2025-12-25 08:21:47.720,unknown,1,1,0,1.4633
2025-12-25 08:21:49.736,unknown,0,1,0,1.46781
2025-12-25 08:21:50.760,unknown,0,0,0,1.46628
2025-12-25 08:21:53.472,unknown,1,0,0,1.47119
2025-12-25 08:21:54.304,unknown,0,0,0,1.46853
2025-12-25 08:21:59.848,unknown,1,0,0,1.47095
2025-12-25 08:22:00.064,unknown,0,0,0,1.46596
2025-12-25 08:22:04.256,unknown,1,0,0,1.46539
2025-12-25 08:22:05.184,unknown,0,0,0,1.47071
2025-12-25 08:22:11.136,unknown,1,0,0,1.46475
2025-12-25 08:22:11.264,unknown,0,1,0,1.46547
2025-12-25 08:22:11.424,unknown,1,1,0,1.46845
2025-12-25 08:22:12.160,unknown,0,1,0,1.47281
2025-12-25 08:22:13.152,unknown,0,0,0,1.46612
2025-12-25 08:22:16.480,unknown,1,0,0,1.47071
2025-12-25 08:22:18.632,unknown,0,0,0,1.46289
2025-12-25 08:22:23.816,unknown,1,0,0,1.46644
2025-12-25 08:22:24.840,unknown,0,0,0,1.46708
2025-12-25 08:22:29.472,unknown,1,0,0,1.44837
2025-12-25 08:22:31.720,unknown,0,0,0,1.45443
2025-12-25 08:22:35.720,unknown,1,0,0,1.45209
2025-12-25 08:22:36.936,unknown,0,0,0,1.44805
2025-12-25 08:22:41.376,unknown,1,0,0,1.44974
2025-12-25 08:22:43.592,unknown,0,0,0,1.44854
2025-12-25 08:22:48.552,unknown,1,0,0,1.44515
